$GNGGA,143910.00,4228.21434,N,07503.88390,W,2,12,0.90,437.8,M,-34.1,M,,0000*73
$GNGGA,143911.00,4228.21432,N,07503.88388,W,2,12,0.73,437.8,M,-34.1,M,,0000*70
$GNGGA,143912.00,4228.21428,N,07503.88383,W,2,12,0.73,438.0,M,-34.1,M,,0000*74
$GNGGA,143913.00,4228.21438,N,07503.88407,W,2,12,0.73,438.0,M,-34.1,M,,0000*7F
$GNGGA,143914.00,4228.21448,N,07503.88495,W,2,12,0.73,437.9,M,-34.1,M,,0000*72
$GNGGA,143915.00,4228.21429,N,07503.88632,W,2,12,0.72,438.1,M,-34.1,M,,0000*7D
$GNGGA,143916.00,4228.21361,N,07503.88709,W,2,12,0.72,438.7,M,-34.1,M,,0000*7A
$GNGGA,143917.00,4228.21320,N,07503.88772,W,2,12,0.72,438.6,M,-34.1,M,,0000*73
$GNGGA,143918.00,4228.21312,N,07503.88790,W,2,12,0.72,438.5,M,-34.1,M,,0000*72
$GNGGA,143919.00,4228.21309,N,07503.88798,W,2,12,0.69,438.4,M,-34.1,M,,0000*7A
$GNGGA,143920.00,4228.21355,N,07503.88811,W,2,12,0.69,438.2,M,-34.1,M,,0000*71
$GNGGA,143921.00,4228.21501,N,07503.88849,W,2,12,0.69,438.2,M,-34.1,M,,0000*7A
$GNGGA,143922.00,4228.21718,N,07503.88904,W,2,12,0.69,438.3,M,-34.1,M,,0000*7A
$GNGGA,143923.00,4228.21950,N,07503.88964,W,2,12,0.72,438.5,M,-34.1,M,,0000*73
$GNGGA,143924.00,4228.22158,N,07503.88990,W,2,12,0.72,438.7,M,-34.1,M,,0000*7E
$GNGGA,143925.00,4228.22317,N,07503.88952,W,2,12,0.69,438.7,M,-34.1,M,,0000*72
$GNGGA,143926.00,4228.22432,N,07503.88845,W,2,12,0.80,438.8,M,-34.1,M,,0000*7E
$GNGGA,143927.00,4228.22506,N,07503.88689,W,2,12,0.72,438.8,M,-34.1,M,,0000*7A
$GNGGA,143928.00,4228.22536,N,07503.88523,W,2,12,0.72,438.7,M,-34.1,M,,0000*7A
$GNGGA,143929.00,4228.22555,N,07503.88397,W,1,12,0.69,438.8,M,-34.1,M,,*71
$GNGGA,143930.00,4228.22571,N,07503.88270,W,1,12,0.69,438.7,M,-34.1,M,,*78
$GNGGA,143931.00,4228.22624,N,07503.88100,W,1,12,0.69,439.0,M,-34.1,M,,*78
$GNGGA,143932.00,4228.22757,N,07503.87960,W,1,12,0.69,438.9,M,-34.1,M,,*77
$GNGGA,143933.00,4228.22942,N,07503.87851,W,1,12,0.69,439.4,M,-34.1,M,,*73
$GNGGA,143934.00,4228.23195,N,07503.87804,W,1,12,0.69,439.8,M,-34.1,M,,*7B
$GNGGA,143935.00,4228.23493,N,07503.87769,W,1,12,0.69,439.9,M,-34.1,M,,*7C
$GNGGA,143936.00,4228.23819,N,07503.87688,W,1,12,0.69,440.1,M,-34.1,M,,*79
$GNGGA,143937.00,4228.24152,N,07503.87525,W,1,12,0.72,440.6,M,-34.1,M,,*70
$GNGGA,143938.00,4228.24462,N,07503.87296,W,1,12,0.69,440.8,M,-34.1,M,,*72
$GNGGA,143939.00,4228.24765,N,07503.86997,W,1,12,0.69,441.2,M,-34.1,M,,*77
$GNGGA,143940.00,4228.25048,N,07503.86638,W,1,12,0.72,441.6,M,-34.1,M,,*74
$GNGGA,143941.00,4228.25300,N,07503.86228,W,1,12,0.72,442.0,M,-34.1,M,,*7A
$GNGGA,143942.00,4228.25508,N,07503.85770,W,1,12,0.72,442.4,M,-34.1,M,,*78
$GNGGA,143943.00,4228.25667,N,07503.85267,W,1,12,0.69,443.0,M,-34.1,M,,*7F
$GNGGA,143944.00,4228.25774,N,07503.84730,W,1,12,0.69,443.6,M,-34.1,M,,*7B
$GNGGA,143945.00,4228.25840,N,07503.84158,W,1,12,0.69,444.1,M,-34.1,M,,*7A
$GNGGA,143946.00,4228.25902,N,07503.83556,W,1,12,0.69,444.3,M,-34.1,M,,*71
$GNGGA,143947.00,4228.25957,N,07503.82910,W,1,12,0.69,444.3,M,-34.1,M,,*7F
$GNGGA,143948.00,4228.26020,N,07503.82245,W,1,12,0.69,444.3,M,-34.1,M,,*71
$GNGGA,143949.00,4228.26079,N,07503.81559,W,1,12,0.69,444.2,M,-34.1,M,,*74
$GNGGA,143950.00,4228.26124,N,07503.80870,W,1,12,0.69,444.4,M,-34.1,M,,*74
$GNGGA,143951.00,4228.26184,N,07503.80181,W,1,12,0.69,444.4,M,-34.1,M,,*78
$GNGGA,143952.00,4228.26247,N,07503.79482,W,1,12,0.69,444.3,M,-34.1,M,,*70
$GNGGA,143953.00,4228.26319,N,07503.78785,W,1,12,0.69,444.2,M,-34.1,M,,*7F
